aleatoric_log_variance_rmse_exact_sign_p,aleatoric_log_variance_rmse_higher_is_better,aleatoric_log_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_log_variance_rmse_pair_count,aleatoric_log_variance_rmse_tie_count,aleatoric_log_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_log_variance_rmse_wilcoxon_p,aleatoric_log_variance_rmse_wilcoxon_p_holm,aleatoric_log_variance_rmse_wilcoxon_p_holm_family,aleatoric_log_variance_rmse_wilcoxon_statistic,aleatoric_upper_coverage_exact_sign_p,aleatoric_upper_coverage_higher_is_better,aleatoric_upper_coverage_matched_pairs_rank_biserial_left_better_positive,aleatoric_upper_coverage_pair_count,aleatoric_upper_coverage_tie_count,aleatoric_upper_coverage_wilcoxon_nonzero_pair_count,aleatoric_upper_coverage_wilcoxon_p,aleatoric_upper_coverage_wilcoxon_p_holm,aleatoric_upper_coverage_wilcoxon_p_holm_family,aleatoric_upper_coverage_wilcoxon_statistic,aleatoric_variance_rmse_exact_sign_p,aleatoric_variance_rmse_higher_is_better,aleatoric_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_rmse_pair_count,aleatoric_variance_rmse_tie_count,aleatoric_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_variance_rmse_wilcoxon_p,aleatoric_variance_rmse_wilcoxon_p_holm,aleatoric_variance_rmse_wilcoxon_p_holm_family,aleatoric_variance_rmse_wilcoxon_statistic,aleatoric_variance_shape_correlation_exact_sign_p,aleatoric_variance_shape_correlation_higher_is_better,aleatoric_variance_shape_correlation_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_shape_correlation_pair_count,aleatoric_variance_shape_correlation_tie_count,aleatoric_variance_shape_correlation_wilcoxon_nonzero_pair_count,aleatoric_variance_shape_correlation_wilcoxon_p,aleatoric_variance_shape_correlation_wilcoxon_p_holm,aleatoric_variance_shape_correlation_wilcoxon_p_holm_family,aleatoric_variance_shape_correlation_wilcoxon_statistic,both_feasible_regret_pair_count,certificate_mcnemar_exact_p,certificate_mcnemar_exact_p_holm,certificate_mcnemar_exact_p_holm_family,comparison_id,feasibility_mcnemar_exact_p,feasibility_mcnemar_exact_p_holm,feasibility_mcnemar_exact_p_holm_family,left_aleatoric_log_variance_rmse_win_count,left_aleatoric_upper_coverage_win_count,left_aleatoric_variance_rmse_win_count,left_aleatoric_variance_shape_correlation_win_count,left_certificate_gain_count,left_certificate_loss_count,left_certified_count,left_false_certificate_count,left_loss_count,left_mean_aleatoric_log_variance_rmse,left_mean_aleatoric_upper_coverage,left_mean_aleatoric_variance_rmse,left_mean_aleatoric_variance_shape_correlation,left_mean_optimization_calls_excluding_verification,left_mean_source_calls,left_mean_source_plus_target_total_calls,left_mean_target_adaptive_search_calls,left_mean_target_initial_design_calls,left_mean_target_objective_comparison_calls,left_mean_target_safety_verification_calls,left_mean_target_search_calls,left_mean_target_total_calls,left_mean_target_verification_calls,left_method,left_regret_win_count,left_rescue_count,left_track,left_true_feasible_count,median_paired_aleatoric_log_variance_rmse_difference_ci_high,median_paired_aleatoric_log_variance_rmse_difference_ci_low,median_paired_aleatoric_log_variance_rmse_difference_left_minus_right,median_paired_aleatoric_upper_coverage_difference_ci_high,median_paired_aleatoric_upper_coverage_difference_ci_low,median_paired_aleatoric_upper_coverage_difference_left_minus_right,median_paired_aleatoric_variance_rmse_difference_ci_high,median_paired_aleatoric_variance_rmse_difference_ci_low,median_paired_aleatoric_variance_rmse_difference_left_minus_right,median_paired_aleatoric_variance_shape_correlation_difference_ci_high,median_paired_aleatoric_variance_shape_correlation_difference_ci_low,median_paired_aleatoric_variance_shape_correlation_difference_left_minus_right,median_paired_regret_difference_ci_high,median_paired_regret_difference_ci_low,median_paired_regret_difference_left_minus_right,pair_count,paired_feasible_rate_difference,paired_feasible_rate_difference_ci_high,paired_feasible_rate_difference_ci_low,paired_regret_rank_biserial_left_better_positive,regret_exact_sign_p,regret_tie_count,regret_wilcoxon_nonzero_pair_count,regret_wilcoxon_p,regret_wilcoxon_p_holm,regret_wilcoxon_p_holm_family,regret_wilcoxon_statistic,right_aleatoric_log_variance_rmse_win_count,right_aleatoric_upper_coverage_win_count,right_aleatoric_variance_rmse_win_count,right_aleatoric_variance_shape_correlation_win_count,right_certified_count,right_false_certificate_count,right_mean_aleatoric_log_variance_rmse,right_mean_aleatoric_upper_coverage,right_mean_aleatoric_variance_rmse,right_mean_aleatoric_variance_shape_correlation,right_mean_optimization_calls_excluding_verification,right_mean_source_calls,right_mean_source_plus_target_total_calls,right_mean_target_adaptive_search_calls,right_mean_target_initial_design_calls,right_mean_target_objective_comparison_calls,right_mean_target_safety_verification_calls,right_mean_target_search_calls,right_mean_target_total_calls,right_mean_target_verification_calls,right_method,right_regret_win_count,right_track,right_true_feasible_count,stratum
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_proposal_only,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,1.0,3.0517578125e-05,4,16,3.0517578125e-05,,,0.0,0,0,0,0,20,0,,,,,394.0,384.0,512.4,0.0,10.0,0.0,118.4,10.0,128.4,118.4,frozen_crossdim_proposal_only,0,final_frozen_source_frontend_backend_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_proposal_only,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0018834493029383503,-0.0014049623010270462,20,0.0,0.0,0.0,0.7333333333333333,0.00738525390625,5,15,0.01025390625,,,16.0,0,0,0,0,20,0,,,,,394.0,384.0,506.0,0.0,10.0,0.0,112.0,10.0,122.0,112.0,frozen_crossdim_proposal_only,2,final_frozen_source_frontend_backend_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,online_backend_confirmatory,frozen_source_saas_vs_stacked_gp,1.0,1.0,online_backend_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0016616069080051532,0.0,60,0.0,0.0,0.0,0.9128787878787878,2.5560148060321808e-06,28,32,2.980232238769531e-07,1.4901161193847656e-06,online_backend_confirmatory,23.0,0,0,0,0,60,0,,,,,397.0,384.0,487.93333333333334,3.0,10.0,0.26666666666666666,90.66666666666667,13.0,103.93333333333334,90.93333333333334,stacked_transfer_gp_cbo:official_transfergpbo_code,3,final_frozen_source_frontend_backend_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_stacked_gp,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,477.0,3.0,10.0,0.0,80.0,13.0,93.0,80.0,stacked_transfer_gp_cbo:official_transfergpbo_code,0,final_frozen_source_frontend_backend_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_stacked_gp,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,0.9738562091503268,0.000274658203125,3,17,4.57763671875e-05,,,2.0,0,0,0,0,20,0,,,,,397.0,384.0,484.2,3.0,10.0,0.8,86.4,13.0,100.2,87.2,stacked_transfer_gp_cbo:official_transfergpbo_code,1,final_frozen_source_frontend_backend_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,frozen_source_saas_vs_stacked_gp,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0018834493029383503,-0.0014049623010270462,20,0.0,0.0,0.0,0.7333333333333333,0.00738525390625,5,15,0.01025390625,,,16.0,0,0,0,0,20,0,,,,,397.0,384.0,502.6,3.0,10.0,0.0,105.6,13.0,118.6,105.6,stacked_transfer_gp_cbo:official_transfergpbo_code,2,final_frozen_source_frontend_backend_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.734723475976807e-18,6.938893903907228e-18,frontend_coverage_confirmatory,frozen_source_vs_sobol_proposal_only,1.734723475976807e-18,6.938893903907228e-18,frontend_coverage_confirmatory,0,0,0,0,60,0,60,0,0,,,,,394.0,384.0,497.46666666666664,0.0,10.0,0.0,103.46666666666667,10.0,113.46666666666667,103.46666666666667,frozen_crossdim_proposal_only,0,60,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,,,,60,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,10.0,0.0,346.0,0.0,10.0,0.0,336.0,10.0,346.0,336.0,common_sobol_proposal_only,0,final_frozen_sobol_frontend_control_d1000_n13,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_proposal_only,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,394.0,384.0,474.0,0.0,10.0,0.0,80.0,10.0,90.0,80.0,frozen_crossdim_proposal_only,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,10.0,0.0,346.0,0.0,10.0,0.0,336.0,10.0,346.0,336.0,common_sobol_proposal_only,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_proposal_only,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,394.0,384.0,512.4,0.0,10.0,0.0,118.4,10.0,128.4,118.4,frozen_crossdim_proposal_only,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,10.0,0.0,346.0,0.0,10.0,0.0,336.0,10.0,346.0,336.0,common_sobol_proposal_only,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_proposal_only,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,394.0,384.0,506.0,0.0,10.0,0.0,112.0,10.0,122.0,112.0,frozen_crossdim_proposal_only,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,10.0,0.0,346.0,0.0,10.0,0.0,336.0,10.0,346.0,336.0,common_sobol_proposal_only,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.734723475976807e-18,6.938893903907228e-18,frontend_coverage_confirmatory,frozen_source_vs_sobol_saas,1.734723475976807e-18,6.938893903907228e-18,frontend_coverage_confirmatory,0,0,0,0,60,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,0,60,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,,,,60,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,13.0,0.0,349.0,3.0,10.0,0.0,336.0,13.0,349.0,336.0,canonical_saasbo_every_iteration,0,final_frozen_sobol_frontend_control_d1000_n13,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_saas,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,13.0,0.0,349.0,3.0,10.0,0.0,336.0,13.0,349.0,336.0,canonical_saasbo_every_iteration,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_saas,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,13.0,0.0,349.0,3.0,10.0,0.0,336.0,13.0,349.0,336.0,canonical_saasbo_every_iteration,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.9073486328125e-06,,,frozen_source_vs_sobol_saas,1.9073486328125e-06,,,0,0,0,0,20,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,0,20,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,,,,20,1.0,1.0,1.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,13.0,0.0,349.0,3.0,10.0,0.0,336.0,13.0,349.0,336.0,canonical_saasbo_every_iteration,0,final_frozen_sobol_frontend_control_d1000_n13,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,30,1.0,1.0,d10000_budget_frontier_confirmatory,d10000_saas_n13_vs_proposal_n10,1.0,1.0,d10000_budget_frontier_confirmatory,0,0,0,0,0,0,30,0,0,,,,,397.0,384.0,574.6,3.0,10.0,8.0,169.6,13.0,190.6,177.6,canonical_saasbo_every_iteration,11,0,final_dimension_frontier_d10000_saas_n13,30,,,,,,,,,,,,,0.0,-0.000915287640172735,0.0,30,0.0,0.0,0.0,0.9120879120879121,0.0224609375,17,13,0.001708984375,0.015380859375,d10000_budget_frontier_confirmatory,4.0,0,0,0,0,30,0,,,,,394.0,384.0,508.1333333333333,0.0,10.0,0.0,114.13333333333334,10.0,124.13333333333334,114.13333333333334,frozen_crossdim_proposal_only,2,final_dimension_frontier_d10000_proposal_n10,30,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n13_vs_proposal_n10,1.0,,,0,0,0,0,0,0,10,0,0,,,,,397.0,384.0,489.8,3.0,10.0,0.0,92.8,13.0,105.8,92.8,canonical_saasbo_every_iteration,0,0,final_dimension_frontier_d10000_saas_n13,10,,,,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,1.0,10,0,1.0,,,0.0,0,0,0,0,10,0,,,,,394.0,384.0,474.0,0.0,10.0,0.0,80.0,10.0,90.0,80.0,frozen_crossdim_proposal_only,0,final_dimension_frontier_d10000_proposal_n10,10,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n13_vs_proposal_n10,1.0,,,0,0,0,0,0,0,10,0,0,,,,,397.0,384.0,617.8,3.0,10.0,12.8,208.0,13.0,233.8,220.8,canonical_saasbo_every_iteration,5,0,final_dimension_frontier_d10000_saas_n13,10,,,,,,,,,,,,,0.0,-0.009361625651946426,-0.0007422382439594699,10,0.0,0.0,0.0,1.0,0.0625,5,5,0.0625,,,0.0,0,0,0,0,10,0,,,,,394.0,384.0,525.2,0.0,10.0,0.0,131.2,10.0,141.2,131.2,frozen_crossdim_proposal_only,0,final_dimension_frontier_d10000_proposal_n10,10,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n13_vs_proposal_n10,1.0,,,0,0,0,0,0,0,10,0,0,,,,,397.0,384.0,616.2,3.0,10.0,11.2,208.0,13.0,232.2,219.2,canonical_saasbo_every_iteration,6,0,final_dimension_frontier_d10000_saas_n13,10,,,,,,,,,,,,,0.00011609002236881438,-0.0019840749988186412,-0.0009560880903968505,10,0.0,0.0,0.0,0.7777777777777778,0.2890625,2,8,0.0546875,,,4.0,0,0,0,0,10,0,,,,,394.0,384.0,525.2,0.0,10.0,0.0,131.2,10.0,141.2,131.2,frozen_crossdim_proposal_only,2,final_dimension_frontier_d10000_proposal_n10,10,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,30,1.0,1.0,d10000_budget_frontier_confirmatory,d10000_saas_n20_vs_n13,1.0,1.0,d10000_budget_frontier_confirmatory,0,0,0,0,0,0,30,0,0,,,,,404.0,384.0,601.3333333333334,10.0,10.0,10.666666666666666,186.66666666666666,20.0,217.33333333333334,197.33333333333334,canonical_saasbo_every_iteration,10,0,final_dimension_frontier_d10000_saas_n20,30,,,,,,,,,,,,,0.0,-0.0001989909210557972,0.0,30,0.0,0.0,0.0,0.3382352941176471,0.454498291015625,14,16,0.252227783203125,1.0,d10000_budget_frontier_confirmatory,45.0,0,0,0,0,30,0,,,,,397.0,384.0,574.6,3.0,10.0,8.0,169.6,13.0,190.6,177.6,canonical_saasbo_every_iteration,6,final_dimension_frontier_d10000_saas_n13,30,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n20_vs_n13,1.0,,,0,0,0,0,0,0,10,0,0,,,,,404.0,384.0,540.0,10.0,10.0,4.8,131.2,20.0,156.0,136.0,canonical_saasbo_every_iteration,2,0,final_dimension_frontier_d10000_saas_n20,10,,,,,,,,,,,,,0.0,-0.0020782353932462527,0.0,10,0.0,0.0,0.0,1.0,0.5,8,2,0.5,,,0.0,0,0,0,0,10,0,,,,,397.0,384.0,489.8,3.0,10.0,0.0,92.8,13.0,105.8,92.8,canonical_saasbo_every_iteration,0,final_dimension_frontier_d10000_saas_n13,10,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n20_vs_n13,1.0,,,0,0,0,0,0,0,10,0,0,,,,,404.0,384.0,628.0,10.0,10.0,16.0,208.0,20.0,244.0,224.0,canonical_saasbo_every_iteration,5,0,final_dimension_frontier_d10000_saas_n20,10,,,,,,,,,,,,,0.001588038148358506,-0.0029698576442649394,-0.0004727680626300246,10,0.0,0.0,0.0,0.21428571428571427,0.453125,3,7,0.6875,,,11.0,0,0,0,0,10,0,,,,,397.0,384.0,617.8,3.0,10.0,12.8,208.0,13.0,233.8,220.8,canonical_saasbo_every_iteration,2,final_dimension_frontier_d10000_saas_n13,10,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n20_vs_n13,1.0,,,0,0,0,0,0,0,10,0,0,,,,,404.0,384.0,636.0,10.0,10.0,11.2,220.8,20.0,252.0,232.0,canonical_saasbo_every_iteration,3,0,final_dimension_frontier_d10000_saas_n20,10,,,,,,,,,,,,,0.000766997338101566,-0.0003979818421115944,0.0,10,0.0,0.0,0.0,-0.14285714285714285,1.0,3,7,0.8125,,,12.0,0,0,0,0,10,0,,,,,397.0,384.0,616.2,3.0,10.0,11.2,208.0,13.0,232.2,219.2,canonical_saasbo_every_iteration,4,final_dimension_frontier_d10000_saas_n13,10,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,30,1.0,1.0,d10000_budget_frontier_confirmatory,d10000_saas_n40_vs_n20,1.0,1.0,d10000_budget_frontier_confirmatory,0,0,0,0,0,0,30,0,0,,,,,424.0,384.0,624.5333333333333,30.0,10.0,9.6,190.93333333333334,40.0,240.53333333333333,200.53333333333333,canonical_saasbo_every_iteration,4,0,final_dimension_frontier_d10000_saas_n40,30,,,,,,,,,,,,,0.0007020602234357187,0.0,0.0,30,0.0,0.0,0.0,-0.5163398692810458,0.049041748046875,13,17,0.0638275146484375,0.5106201171875,d10000_budget_frontier_confirmatory,37.0,0,0,0,0,30,0,,,,,404.0,384.0,601.3333333333334,10.0,10.0,10.666666666666666,186.66666666666666,20.0,217.33333333333334,197.33333333333334,canonical_saasbo_every_iteration,13,final_dimension_frontier_d10000_saas_n20,30,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n40_vs_n20,1.0,,,0,0,0,0,0,0,10,0,0,,,,,424.0,384.0,584.0,30.0,10.0,3.2,156.8,40.0,200.0,160.0,canonical_saasbo_every_iteration,0,0,final_dimension_frontier_d10000_saas_n40,10,,,,,,,,,,,,,0.0,0.0,0.0,10,0.0,0.0,0.0,-1.0,1.0,9,1,1.0,,,0.0,0,0,0,0,10,0,,,,,404.0,384.0,540.0,10.0,10.0,4.8,131.2,20.0,156.0,136.0,canonical_saasbo_every_iteration,1,final_dimension_frontier_d10000_saas_n20,10,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n40_vs_n20,1.0,,,0,0,0,0,0,0,10,0,0,,,,,424.0,384.0,646.4,30.0,10.0,14.4,208.0,40.0,262.4,222.4,canonical_saasbo_every_iteration,4,0,final_dimension_frontier_d10000_saas_n40,10,,,,,,,,,,,,,0.0024247780115635442,-0.00259025422391998,0.0008428631036803136,10,0.0,0.0,0.0,-0.2,0.75390625,0,10,0.625,,,22.0,0,0,0,0,10,0,,,,,404.0,384.0,628.0,10.0,10.0,16.0,208.0,20.0,244.0,224.0,canonical_saasbo_every_iteration,6,final_dimension_frontier_d10000_saas_n20,10,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,10,1.0,,,d10000_saas_n40_vs_n20,1.0,,,0,0,0,0,0,0,10,0,0,,,,,424.0,384.0,643.2,30.0,10.0,11.2,208.0,40.0,259.2,219.2,canonical_saasbo_every_iteration,0,0,final_dimension_frontier_d10000_saas_n40,10,,,,,,,,,,,,,0.0013168304229471128,0.0,0.0004536544274461318,10,0.0,0.0,0.0,-1.0,0.03125,4,6,0.03125,,,0.0,0,0,0,0,10,0,,,,,404.0,384.0,636.0,10.0,10.0,11.2,220.8,20.0,252.0,232.0,canonical_saasbo_every_iteration,6,final_dimension_frontier_d10000_saas_n20,10,domain=QueueResourceControl
